4,1650639988.045842,-255.294189453125,-133.1776123046875,1463.96533203125,-0.23828046023845673,0.9527655243873596,-0.18830907344818115,-0.8950809836387634,-0.2906838357448578,-0.33813148736953735,-0.3768984377384186,0.08798175305128098,0.9220665693283081
300,1650639988.07448,33.25497055053711,-69.22052001953125,1503.1558837890625,-0.6408267021179199,0.7031546235084534,0.30808231234550476,-0.5109025835990906,-0.6901630759239197,0.5124973058700562,0.5729919075965881,0.17102189362049103,0.801518440246582
4,1650639988.0745046,-255.68382263183594,-133.1421661376953,1463.9881591796875,-0.24044540524482727,0.9527477025985718,-0.1856282353401184,-0.8949027061462402,-0.29165562987327576,-0.3377664387226105,-0.37594571709632874,0.08490481972694397,0.9227437376976013
300,1650639988.1039364,33.25221633911133,-69.22357940673828,1503.162841796875,-0.6407874226570129,0.7029908299446106,0.30853742361068726,-0.5109670162200928,-0.6904738545417786,0.5120142102241516,0.5729783177375793,0.17043982446193695,0.8016521334648132
4,1650639988.1039624,-256.2131652832031,-133.05691528320312,1463.9788818359375,-0.24205268919467926,0.9532058835029602,-0.1811327189207077,-0.8942300081253052,-0.2916063368320465,-0.33958572149276733,-0.3765145540237427,0.07977667450904846,0.922969400882721
300,1650639988.1295738,33.25752639770508,-69.2301254272461,1503.1722412109375,-0.6408551931381226,0.7029620409011841,0.30846238136291504,-0.5110220313072205,-0.6905046105384827,0.5119178891181946,0.5728535056114197,0.1704341322183609,0.8017424941062927
4,1650639988.1295998,-256.6695861816406,-132.95066833496094,1463.9822998046875,-0.2434139847755432,0.9534942507743835,-0.17775921523571014,-0.8937675356864929,-0.2916887104511261,-0.34073054790496826,-0.37673500180244446,0.07593682408332825,0.9232032895088196
300,1650639988.174352,33.27192306518555,-69.21891784667969,1503.1923828125,-0.6408848762512207,0.7031649351119995,0.30793777108192444,-0.5109047889709473,-0.6901177167892456,0.5125561952590942,0.5729248523712158,0.1711626499891281,0.8015363216400146
4,1650639988.1743765,-256.8087463378906,-133.14443969726562,1464.270263671875,-0.24398384988307953,0.9537065029144287,-0.17582881450653076,-0.8939958214759827,-0.2914532423019409,-0.34033283591270447,-0.3758234977722168,0.07415451854467392,0.9237195253372192
300,1650639988.2016935,33.26511001586914,-69.22655487060547,1503.201416015625,-0.6408436894416809,0.7029814720153809,0.3084418773651123,-0.5110066533088684,-0.6904733777046204,0.5119752287864685,0.5728800296783447,0.17048026621341705,0.801713764667511
4,1650639988.2017183,-256.6618957519531,-133.38710021972656,1464.4215087890625,-0.2435007095336914,0.9537509083747864,-0.1762571781873703,-0.8955756425857544,-0.2908647954463959,-0.33666300773620605,-0.37235966324806213,0.0758739486336708,0.9249818325042725
300,1650639988.238797,33.25650405883789,-69.22180938720703,1503.1781005859375,-0.6407747864723206,0.7029132843017578,0.30874040722846985,-0.5109952092170715,-0.6906171441078186,0.511792778968811,0.5729673504829407,0.17017902433872223,0.8017153739929199
4,1650639988.2388232,-256.3355712890625,-133.79698181152344,1464.7205810546875,-0.24136024713516235,0.9543049335479736,-0.17620250582695007,-0.8969248533248901,-0.2886906564235687,-0.3349381387233734,-0.3705011308193207,0.07719964534044266,0.9256182312965393
300,1650639988.2677002,33.25895309448242,-69.23652648925781,1503.1810302734375,-0.6409696936607361,0.7029022574424744,0.30836057662963867,-0.5110591053962708,-0.6905582547187805,0.511808454990387,0.5726922750473022,0.17046323418617249,0.8018515110015869
4,1650639988.2677252,-256.1545104980469,-134.02366638183594,1464.823486328125,-0.23987677693367004,0.9546111822128296,-0.17656907439231873,-0.8969170451164246,-0.2875206172466278,-0.3359638452529907,-0.37148207426071167,0.07777789235115051,0.9251765608787537
300,1650639988.3030279,33.260677337646484,-69.24015045166016,1503.189697265625,-0.6410402655601501,0.7030013799667358,0.3079877197742462,-0.5110109448432922,-0.6903442740440369,0.5121451020240784,0.5726562738418579,0.17092055082321167,0.8017798662185669
4,1650639988.3030553,-256.0339660644531,-134.07725524902344,1464.747802734375,-0.2391679286956787,0.9548230767250061,-0.17638473212718964,-0.897624671459198,-0.28668564558029175,-0.3347854018211365,-0.3702278137207031,0.07825735211372375,0.9256387948989868
300,1650639988.3286426,33.25978469848633,-69.2279052734375,1503.1771240234375,-0.6407771110534668,0.7028733491897583,0.30882638692855835,-0.510966420173645,-0.6906735897064209,0.5117453932762146,0.5729904174804688,0.17011483013629913,0.8017125129699707
4,1650639988.3286676,-255.90869140625,-134.10220336914062,1464.74169921875,-0.23883792757987976,0.9549051523208618,-0.1763875037431717,-0.8979280591011047,-0.28633302450180054,-0.33427318930625916,-0.3697047531604767,0.0785461813211441,0.9258233308792114
300,1650639988.36452,33.25209426879883,-69.25802612304688,1503.1915283203125,-0.6408957242965698,0.7028712630271912,0.308584988117218,-0.5109988451004028,-0.6906282901763916,0.5117741227149963,0.5728288292884827,0.17030729353427887,0.8017870783805847
4,1650639988.364546,-255.7675018310547,-134.41551208496094,1464.7598876953125,-0.2385587841272354,0.9550014138221741,-0.17624419927597046,-0.8988824486732483,-0.2858341336250305,-0.3321283161640167,-0.36755961179733276,0.0791906863451004,0.926622211933136
300,1650639988.3938437,33.24813461303711,-69.24907684326172,1503.1923828125,-0.6409313082695007,0.7029228210449219,0.30839356780052185,-0.5110032558441162,-0.6905264854431152,0.5119070410728455,0.5727850794792175,0.17050711810588837,0.8017758727073669
4,1650639988.3938684,-255.78392028808594,-134.6665496826172,1464.86962890625,-0.23851878941059113,0.9553781747817993,-0.1742449253797531,-0.8988443613052368,-0.2851111888885498,-0.33285194635391235,-0.3676786720752716,0.0772276222705841,0.9267406463623047
300,1650639988.429785,33.2432861328125,-69.26221466064453,1503.181396484375,-0.6408718228340149,0.703008770942688,0.3083212077617645,-0.5109014511108398,-0.6903828382492065,0.5122023224830627,0.5729423761367798,0.17073430120944977,0.8016151189804077
4,1650639988.429811,-255.8911590576172,-134.8718719482422,1464.857666015625,-0.24002769589424133,0.9556455612182617,-0.1706700623035431,-0.8989092111587524,-0.285180002450943,-0.332617849111557,-0.3665364384651184,0.07357939332723618,0.927489697933197
300,1650639988.4944153,33.26451110839844,-69.22734069824219,1503.178466796875,-0.6409627199172974,0.7029054164886475,0.3083679676055908,-0.5110987424850464,-0.6905683279037476,0.5117552876472473,0.5726646780967712,0.17040956020355225,0.8018826246261597
4,1650639988.4944417,-255.81350708007812,-135.19273376464844,1465.269775390625,-0.2429986447095871,0.9556342959403992,-0.16647735238075256,-0.8982523679733276,-0.28646785020828247,-0.33328500390052795,-0.36618900299072266,0.06855086237192154,0.9280120730400085
300,1650639988.5238113,33.257259368896484,-69.26676940917969,1503.154296875,-0.6409218907356262,0.7031135559082031,0.30797797441482544,-0.5108170509338379,-0.6901585459709167,0.512588620185852,0.5729616284370422,0.17120887339115143,0.801500141620636
4,1650639988.523838,-255.86268615722656,-135.41131591796875,1465.3455810546875,-0.24441386759281158,0.9553913474082947,-0.16579879820346832,-0.8987395763397217,-0.2873920500278473,-0.33116912841796875,-0.3640453815460205,0.06806760281324387,0.928890585899353
300,1650639988.5584645,33.27335739135742,-69.20170593261719,1503.16650390625,-0.6408296823501587,0.7028988003730774,0.3086593747138977,-0.5110906958580017,-0.6906424164772034,0.5116633176803589,0.572820782661438,0.17013610899448395,0.8018291592597961
4,1650639988.5584884,-256.1033935546875,-135.44776916503906,1465.51123046875,-0.24528631567955017,0.9556517601013184,-0.16298583149909973,-0.8998440504074097,-0.28698915243148804,-0.3285086452960968,-0.36071500182151794,0.066083163022995,0.9303320646286011
300,1650639988.5857627,33.26870346069336,-69.18978881835938,1503.155029296875,-0.6408092379570007,0.7030993103981018,0.30824485421180725,-0.5109249949455261,-0.6902704238891602,0.5123304128646851,0.5729914307594299,0.17081603407859802,0.8015626668930054
4,1650639988.5857873,-256.18365478515625,-135.60986328125,1465.7412109375,-0.2447802871465683,0.9557826519012451,-0.1629790961742401,-0.9003502726554871,-0.2864450216293335,-0.3275952935218811,-0.3597944378852844,0.0665493980050087,0.9306552410125732
300,1650639988.622858,33.272769927978516,-69.18692016601562,1503.150634765625,-0.6408217549324036,0.7028944492340088,0.3086857199668884,-0.5110577344894409,-0.6906437873840332,0.5116944313049316,0.5728590488433838,0.17014870047569275,0.8017991781234741
4,1650639988.6228845,-256.1719970703125,-135.92059326171875,1466.064453125,-0.24486041069030762,0.9556478261947632,-0.16364786028862,-0.9013585448265076,-0.28655505180358887,-0.3247136175632477,-0.35720598697662354,0.06799589097499847,0.9315473437309265
300,1650639988.6502736,33.285560607910156,-69.16805267333984,1503.17578125,-0.6409237384796143,0.7029423117637634,0.3083648383617401,-0.5111308693885803,-0.690535843372345,0.5117670297622681,0.5726796388626099,0.1703888326883316,0.8018763065338135
4,1650639988.6502974,-256.02105712890625,-136.19760131835938,1466.3492431640625,-0.2439785599708557,0.9558892846107483,-0.16355469822883606,-0.9021093845367432,-0.28559818863868713,-0.3234691917896271,-0.3559116721153259,0.06862467527389526,0.9319965243339539
300,1650639988.6871824,33.29902267456055,-69.1520004272461,1503.1455078125,-0.6408790349960327,0.703126072883606,0.308038592338562,-0.5110615491867065,-0.6902320384979248,0.5122458338737488,0.5727915167808533,0.17086094617843628,0.8016959428787231
4,1650639988.6872082,-255.4951934814453,-136.65394592285156,1466.74609375,-0.24189014732837677,0.9557023644447327,-0.1676965057849884,-0.9041335582733154,-0.2847325801849365,-0.318543404340744,-0.3521813452243805,0.0745675340294838,0.9329565763473511
300,1650639988.712931,33.30982971191406,-69.12794494628906,1503.1485595703125,-0.6409847736358643,0.7029619216918945,0.30819323658943176,-0.5111307501792908,-0.6904730796813965,0.5118517875671387,0.5726114511489868,0.17056217789649963,0.8018881678581238
4,1650639988.712956,-255.0005340576172,-137.0365753173828,1467.06689453125,-0.2395380586385727,0.9558835029602051,-0.17002417147159576,-0.9056066274642944,-0.2831096053123474,-0.3157936632633209,-0.3499974310398102,0.07833040505647659,0.9334699511528015
300,1650639988.7519455,33.31526184082031,-69.0980224609375,1503.1575927734375,-0.6409711241722107,0.7028974890708923,0.3083685338497162,-0.5113399028778076,-0.6906490325927734,0.511405348777771,0.572439968585968,0.1701149046421051,0.8021056056022644
4,1650639988.751975,-254.3410186767578,-137.60406494140625,1467.601806640625,-0.23602238297462463,0.9563151001930237,-0.17249593138694763,-0.9080642461776733,-0.28025567531585693,-0.311249315738678,-0.34599536657333374,0.08317558467388153,0.9345421195030212
300,1650639988.781527,33.32040023803711,-69.08771514892578,1503.1741943359375,-0.640922486782074,0.702693521976471,0.30893388390541077,-0.5114696621894836,-0.6910490393638611,0.5107347965240479,0.5723785161972046,0.16933108866214752,0.8023152947425842
4,1650639988.7815523,-253.7347869873047,-137.9502716064453,1467.8790283203125,-0.23341777920722961,0.9565194845199585,-0.1748904585838318,-0.9093989729881287,-0.27841588854789734,-0.3089953660964966,-0.3442523777484894,0.08692018687725067,0.9348450303077698
300,1650639988.8165247,33.32891082763672,-69.08625030517578,1503.13671875,-0.6409413814544678,0.703088641166687,0.3079943060874939,-0.5113305449485779,-0.6903435587882996,0.5118269920349121,0.572481632232666,0.1705641895532608,0.8019804954528809
4,1650639988.8165507,-252.85865783691406,-138.283447265625,1468.0662841796875,-0.2298201024532318,0.9560521245002747,-0.18206317722797394,-0.9107874035835266,-0.27720722556114197,-0.30597788095474243,-0.34300005435943604,0.09550098329782486,0.9344680309295654
300,1650639988.842595,33.333072662353516,-69.07655334472656,1503.12109375,-0.6410088539123535,0.7029749751091003,0.30811333656311035,-0.511401355266571,-0.6905200481414795,0.511518120765686,0.5723428726196289,0.17031805217266083,0.8021317720413208
4,1650639988.8426208,-252.1736602783203,-138.47779846191406,1468.13720703125,-0.22632692754268646,0.9562814235687256,-0.18520788848400116,-0.9118563532829285,-0.27486521005630493,-0.3049051761627197,-0.3424823582172394,0.09987473487854004,0.934200644493103
300,1650639988.896136,33.31861877441406,-69.08352661132812,1503.122802734375,-0.6408650279045105,0.7028554677963257,0.30868467688560486,-0.5113241076469421,-0.6907661557197571,0.5112629532814026,0.5725728869438171,0.1698126345872879,0.8020747900009155
4,1650639988.8961623,-250.62835693359375,-139.08648681640625,1468.458251953125,-0.21957896649837494,0.9565225839614868,-0.19196243584156036,-0.9146342873573303,-0.2702975273132324,-0.30063819885253906,-0.33945420384407043,0.10956159979104996,0.934220016002655
300,1650639988.9279714,33.31364822387695,-69.09280395507812,1503.164306640625,-0.6408711075782776,0.7029828429222107,0.3083818554878235,-0.5113598108291626,-0.6905626654624939,0.5115020871162415,0.5725341439247131,0.17011280357837677,0.802038848400116
4,1650639988.9279969,-249.68780517578125,-139.47555541992188,1468.7818603515625,-0.21439608931541443,0.9572809338569641,-0.19402967393398285,-0.9165266752243042,-0.2658407390117645,-0.2988436818122864,-0.3376583456993103,0.11376246064901352,0.9343687295913696
300,1650639988.9858866,33.33028030395508,-69.06319427490234,1503.17919921875,-0.6409440636634827,0.702764093875885,0.30872851610183716,-0.5115039348602295,-0.6909318566322327,0.510858952999115,0.572323739528656,0.1695161908864975,0.8023152947425842
4,1650639988.9859118,-248.75086975097656,-139.6328582763672,1468.6707763671875,-0.20720428228378296,0.9593111276626587,-0.19180333614349365,-0.918857991695404,-0.258136123418808,-0.29843881726264954,-0.33580705523490906,0.11440223455429077,0.9349576234817505
300,1650639989.0154176,33.33230209350586,-69.05042266845703,1503.15625,-0.640694260597229,0.7029402852058411,0.3088459372520447,-0.5113173127174377,-0.6907075047492981,0.5113490223884583,0.5727699995040894,0.16970010101795197,0.8019578456878662
4,1650639989.015443,-248.9976806640625,-139.68569946289062,1468.8656005859375,-0.2058672159910202,0.9609594345092773,-0.1848665475845337,-0.9192266464233398,-0.2546897232532501,-0.30025914311408997,-0.3356204926967621,0.10812073200941086,0.9357717633247375
300,1650639989.0592287,33.33842849731445,-69.04686737060547,1503.1776123046875,-0.6407708525657654,0.7030438184738159,0.3084511458873749,-0.5113255381584167,-0.6905007362365723,0.5116199254989624,0.572676956653595,0.17011219263076782,0.8019369840621948
4,1650639989.059259,-249.8232879638672,-139.88784790039062,1469.4044189453125,-0.20784221589565277,0.9619463682174683,-0.17737188935279846,-0.9199525117874146,-0.2538532018661499,-0.2987406551837921,-0.3323988914489746,0.10108278691768646,0.9377063512802124
300,1650639989.0887816,33.34608840942383,-69.01908874511719,1503.177734375,-0.640740156173706,0.7028592824935913,0.3089350461959839,-0.5114613175392151,-0.690861701965332,0.5109965205192566,0.5725900530815125,0.1694076806306839,0.802148163318634
4,1650639989.088806,-250.60873413085938,-139.77142333984375,1469.5313720703125,-0.2097049504518509,0.9630447626113892,-0.16902239620685577,-0.9198380708694458,-0.25292736291885376,-0.2998760938644409,-0.3315444886684418,0.09258773177862167,0.9388853907585144
300,1650639989.1237137,33.35844039916992,-68.99706268310547,1503.1624755859375,-0.640882134437561,0.7029290795326233,0.3084813356399536,-0.5114912986755371,-0.6906853318214417,0.5112048983573914,0.5724043250083923,0.1698365956544876,0.8021900057792664
4,1650639989.1237388,-251.75381469726562,-139.37701416015625,1469.4327392578125,-0.21400302648544312,0.9634469151496887,-0.16116055846214294,-0.9185011982917786,-0.2546245753765106,-0.3025258481502533,-0.3325030505657196,0.08328470587730408,0.9394176006317139
300,1650639989.1514268,33.36140441894531,-68.99994659423828,1503.19384765625,-0.6409491896629333,0.7028254270553589,0.3085781931877136,-0.5116503834724426,-0.6908712387084961,0.5107943415641785,0.572187066078186,0.16950905323028564,0.8024142980575562
4,1650639989.1514506,-252.5915069580078,-139.18804931640625,1469.4859619140625,-0.21662069857120514,0.9639125466346741,-0.1547517478466034,-0.9175064563751221,-0.255170077085495,-0.3050740659236908,-0.333552747964859,0.0759003609418869,0.9396710395812988
300,1650639989.1886077,33.36640930175781,-68.98965454101562,1503.1778564453125,-0.6409270167350769,0.7030341029167175,0.3081487715244293,-0.511654257774353,-0.6905375719070435,0.5112414360046387,0.5722084641456604,0.17000281810760498,0.8022945523262024
4,1650639989.1886327,-253.47518920898438,-138.9378662109375,1469.463623046875,-0.22083786129951477,0.9637273550033569,-0.14986726641654968,-0.9170922040939331,-0.2574840784072876,-0.30437448620796204,-0.3319224417209625,0.07022469490766525,0.9406890869140625
300,1650639989.2144854,33.3735466003418,-68.9864730834961,1503.1900634765625,-0.6410484910011292,0.7030025124549866,0.3079680800437927,-0.5116422772407532,-0.6905264854431152,0.5112683773040771,0.572083055973053,0.17017829418182373,0.8023467659950256
4,1650639989.214511,-253.8324737548828,-138.82846069335938,1469.518310546875,-0.22139939665794373,0.9639755487442017,-0.14742255210876465,-0.9164697527885437,-0.25734132528305054,-0.3063634932041168,-0.3332648277282715,0.06727961450815201,0.9404296875
300,1650639989.2549486,33.372169494628906,-68.98092651367188,1503.1815185546875,-0.6407389640808105,0.703011155128479,0.30859172344207764,-0.5115489363670349,-0.6906368136405945,0.5112127661705017,0.5725130438804626,0.16969415545463562,0.8021425604820251
4,1650639989.254973,-253.6155242919922,-138.92593383789062,1469.6337890625,-0.21860598027706146,0.964938223361969,-0.14527800679206848,-0.917353093624115,-0.2539755403995514,-0.3065284192562103,-0.33267804980278015,0.06626228988170624,0.94070965051651
300,1650639989.2845898,33.381954193115234,-68.96772003173828,1503.17578125,-0.6407209038734436,0.7029091715812683,0.30886155366897583,-0.511642336845398,-0.6908421516418457,0.5108416676521301,0.5724498629570007,0.1692803055047989,0.8022750616073608
4,1650639989.2846153,-252.81349182128906,-139.00421142578125,1469.559814453125,-0.21518345177173615,0.9652555584907532,-0.14824889600276947,-0.9181994795799255,-0.25167375802993774,-0.30589213967323303,-0.3325744569301605,0.07029913365840912,0.9404532313346863
300,1650639989.3195775,33.39091873168945,-68.9607925415039,1503.1832275390625,-0.6407156586647034,0.7030198574066162,0.3086203932762146,-0.5115818381309509,-0.6906436085700989,0.5111706256866455,0.5725098252296448,0.16963040828704834,0.8021583557128906
4,1650639989.319608,-251.98672485351562,-138.9897918701172,1469.454833984375,-0.2096121609210968,0.9663270115852356,-0.14924770593643188,-0.9186131954193115,-0.24691253900527954,-0.3085189759731293,-0.33498135209083557,0.07243158668279648,0.9394366145133972
300,1650639989.3453975,33.397727966308594,-68.95819854736328,1503.1669921875,-0.640719473361969,0.7032091617584229,0.3081808090209961,-0.511616587638855,-0.690338134765625,0.5115483403205872,0.572474479675293,0.17008855938911438,0.802086591720581
4,1650639989.3454344,-251.3263397216797,-138.99142456054688,1469.339111328125,-0.20631712675094604,0.9667564630508423,-0.15104714035987854,-0.9193460941314697,-0.24437691271305084,-0.30835482478141785,-0.3350164294242859,0.07524571567773819,0.9392029047012329
300,1650639989.3844185,33.40378952026367,-68.95552825927734,1503.16357421875,-0.6409589052200317,0.7031301259994507,0.3078630864620209,-0.5117946863174438,-0.6904041171073914,0.5112810730934143,0.5720470547676086,0.17014747858047485,0.8023789525032043
4,1650639989.384444,-250.65728759765625,-138.81593322753906,1469.0260009765625,-0.19979631900787354,0.9689220786094666,-0.14584732055664062,-0.9194838404655457,-0.2368340641260147,-0.3137820065021515,-0.3385719358921051,0.07141175121068954,0.9382267594337463
300,1650639989.410635,33.39900207519531,-68.95732116699219,1503.1717529296875,-0.6407749652862549,0.7031250596046448,0.3082573711872101,-0.5116709470748901,-0.6904665231704712,0.5113206505775452,0.5723637342453003,0.16991515457630157,0.8022023439407349
4,1650639989.4106681,-250.49273681640625,-138.52261352539062,1468.69482421875,-0.1972358673810959,0.9696189165115356,-0.14469696581363678,-0.9187180399894714,-0.23432013392448425,-0.3178855776786804,-0.3421332538127899,0.07023727148771286,0.9370226860046387
300,1650639989.4497585,33.41103744506836,-68.94725799560547,1503.160888671875,-0.640760064125061,0.7031283974647522,0.30828070640563965,-0.5116395950317383,-0.6904590129852295,0.5113621950149536,0.5724084377288818,0.16993185877799988,0.8021668791770935
4,1650639989.4497974,-250.70428466796875,-137.78616333007812,1467.9765625,-0.1965448260307312,0.970666766166687,-0.13847790658473969,-0.9167811274528503,-0.23201188445091248,-0.3250889480113983,-0.34768155217170715,0.06305938959121704,0.9354897141456604
300,1650639989.488277,33.41856002807617,-68.94300842285156,1503.178955078125,-0.640924334526062,0.702979564666748,0.3082786500453949,-0.5118229985237122,-0.6906793713569641,0.5108808875083923,0.5720605254173279,0.16965189576148987,0.802474319934845
